filename,group,image_path,clean
Flat cure-oven 0Pa TestName_20201223_135915.494_output_20201228_123323_C001.jpg,train,/images/train/Flat cure-oven 0Pa TestName_20201223_135915.494_output_20201228_123323_C001.jpg,TRUE
Flat cure-oven 0Pa TestName_20201223_135915.494_output_20201228_123323_C002.jpg,train,/images/train/Flat cure-oven 0Pa TestName_20201223_135915.494_output_20201228_123323_C002.jpg,FALSE
Flat cure-oven 0Pa TestName_20201223_135915.494_output_20201228_123323_C004.jpg,train,/images/train/Flat cure-oven 0Pa TestName_20201223_135915.494_output_20201228_123323_C004.jpg,spider
Flat cure-oven 0Pa TestName_20201223_135915.494_output_20201228_123323_C009.jpg,train,/images/train/Flat cure-oven 0Pa TestName_20201223_135915.494_output_20201228_123323_C009.jpg,FALSE
Flat cure-oven 0Pa TestName_20201223_135915.494_output_20201228_123323_C010.jpg,train,/images/train/Flat cure-oven 0Pa TestName_20201223_135915.494_output_20201228_123323_C010.jpg,FALSE
Flat cure-oven 0Pa TestName_20201223_135915.494_output_20201228_123323_C012.jpg,train,/images/train/Flat cure-oven 0Pa TestName_20201223_135915.494_output_20201228_123323_C012.jpg,FALSE
Flat cure-oven 0Pa TestName_20201223_135915.494_output_20201228_123323_C014.jpg,train,/images/train/Flat cure-oven 0Pa TestName_20201223_135915.494_output_20201228_123323_C014.jpg,spider
Flat cure-oven 0Pa TestName_20201223_135915.494_output_20201228_123323_C016.jpg,train,/images/train/Flat cure-oven 0Pa TestName_20201223_135915.494_output_20201228_123323_C016.jpg,FALSE
Flat cure-oven 0Pa TestName_20201223_135915.494_output_20201228_123323_C019.jpg,train,/images/train/Flat cure-oven 0Pa TestName_20201223_135915.494_output_20201228_123323_C019.jpg,FALSE
Flat cure-oven 0Pa TestName_20201223_135915.494_output_20201228_123323_C021.jpg,train,/images/train/Flat cure-oven 0Pa TestName_20201223_135915.494_output_20201228_123323_C021.jpg,FALSE
Flat cure-oven 0Pa TestName_20201223_135915.494_output_20201228_123323_C025.jpg,train,/images/train/Flat cure-oven 0Pa TestName_20201223_135915.494_output_20201228_123323_C025.jpg,FALSE
Flat cure-oven 0Pa TestName_20201223_135915.494_output_20201228_123323_C030.jpg,train,/images/train/Flat cure-oven 0Pa TestName_20201223_135915.494_output_20201228_123323_C030.jpg,FALSE
Flat cure-oven 0Pa TestName_20201223_135915.494_output_20201228_123323_C034.jpg,train,/images/train/Flat cure-oven 0Pa TestName_20201223_135915.494_output_20201228_123323_C034.jpg,FALSE
Flat cure-oven 0Pa TestName_20201223_135915.494_output_20201228_123323_C035.jpg,train,/images/train/Flat cure-oven 0Pa TestName_20201223_135915.494_output_20201228_123323_C035.jpg,FALSE
Flat cure-oven 0Pa TestName_20201223_135915.494_output_20201228_123323_C036.jpg,train,/images/train/Flat cure-oven 0Pa TestName_20201223_135915.494_output_20201228_123323_C036.jpg,FALSE
Flat cure-oven 0Pa TestName_20201223_135915.494_output_20201228_123323_C038.jpg,train,/images/train/Flat cure-oven 0Pa TestName_20201223_135915.494_output_20201228_123323_C038.jpg,FALSE
Flat cure-oven 0Pa TestName_20201223_135915.494_output_20201228_123323_C042.jpg,train,/images/train/Flat cure-oven 0Pa TestName_20201223_135915.494_output_20201228_123323_C042.jpg,spider
Flat cure-oven 0Pa TestName_20201223_135915.494_output_20201228_123323_C048.jpg,train,/images/train/Flat cure-oven 0Pa TestName_20201223_135915.494_output_20201228_123323_C048.jpg,spider
Flat cure-oven 0Pa TestName_20201223_135915.494_output_20201228_123323_C049.jpg,test,/images/test/Flat cure-oven 0Pa TestName_20201223_135915.494_output_20201228_123323_C049.jpg,spider
Flat cure-oven 0Pa TestName_20201223_135915.494_output_20201228_123323_C052.jpg,train,/images/train/Flat cure-oven 0Pa TestName_20201223_135915.494_output_20201228_123323_C052.jpg,spider
Flat cure-oven 0Pa TestName_20201223_135915.494_output_20201228_123323_C053.jpg,train,/images/train/Flat cure-oven 0Pa TestName_20201223_135915.494_output_20201228_123323_C053.jpg,spider
Flat cure-oven 0Pa TestName_20201223_135915.494_output_20201228_123323_C054.jpg,test,/images/test/Flat cure-oven 0Pa TestName_20201223_135915.494_output_20201228_123323_C054.jpg,spider
Flat cure-oven 0Pa TestName_20201223_135915.494_output_20201228_123323_C055.jpg,test,/images/test/Flat cure-oven 0Pa TestName_20201223_135915.494_output_20201228_123323_C055.jpg,spider
Flat cure-oven 0Pa TestName_20201223_135915.494_output_20201228_123323_C056.jpg,train,/images/train/Flat cure-oven 0Pa TestName_20201223_135915.494_output_20201228_123323_C056.jpg,spider
Flat cure-oven 0Pa TestName_20201223_135915.494_output_20201228_123323_C057.jpg,train,/images/train/Flat cure-oven 0Pa TestName_20201223_135915.494_output_20201228_123323_C057.jpg,TRUE
Flat cure-oven 0Pa TestName_20201223_135915.494_output_20201228_123323_C058.jpg,train,/images/train/Flat cure-oven 0Pa TestName_20201223_135915.494_output_20201228_123323_C058.jpg,spider
Flat cure-oven 0Pa TestName_20201223_135915.494_output_20201228_123323_C059.jpg,train,/images/train/Flat cure-oven 0Pa TestName_20201223_135915.494_output_20201228_123323_C059.jpg,FALSE
Flat cure-oven 0Pa TestName_20201223_135915.494_output_20201228_123323_C060.jpg,train,/images/train/Flat cure-oven 0Pa TestName_20201223_135915.494_output_20201228_123323_C060.jpg,spider
M0004C005000.jpg,train,/images/train/M0004C005000.jpg,FALSE
M0005C029010.jpg,train,/images/train/M0005C029010.jpg,TRUE
M0005C034010.jpg,train,/images/train/M0005C034010.jpg,FALSE
M0005C038010.jpg,test,/images/test/M0005C038010.jpg,FALSE
M0006C009010.jpg,train,/images/train/M0006C009010.jpg,FALSE
M0006C025010.jpg,train,/images/train/M0006C025010.jpg,FALSE
M0006C026010.jpg,train,/images/train/M0006C026010.jpg,FALSE
M0006C027010.jpg,train,/images/train/M0006C027010.jpg,spider
M0006C029010.jpg,train,/images/train/M0006C029010.jpg,FALSE
M0006C033010.jpg,train,/images/train/M0006C033010.jpg,FALSE
M0006C037010.jpg,train,/images/train/M0006C037010.jpg,TRUE
M0006C038010.jpg,test,/images/test/M0006C038010.jpg,FALSE
M0006C041010.jpg,train,/images/train/M0006C041010.jpg,FALSE
M0006C042010.jpg,train,/images/train/M0006C042010.jpg,FALSE
M0006C047010.jpg,train,/images/train/M0006C047010.jpg,FALSE
M0006C050010.jpg,train,/images/train/M0006C050010.jpg,FALSE
M0006C052010.jpg,test,/images/test/M0006C052010.jpg,FALSE
M0006C053010.jpg,train,/images/train/M0006C053010.jpg,FALSE
M0006C054010.jpg,train,/images/train/M0006C054010.jpg,FALSE
M0007C014010.jpg,train,/images/train/M0007C014010.jpg,TRUE
M0007C015010.jpg,train,/images/train/M0007C015010.jpg,FALSE
M0007C016010.jpg,train,/images/train/M0007C016010.jpg,FALSE
M0007C025010.jpg,train,/images/train/M0007C025010.jpg,TRUE
M0007C026010.jpg,test,/images/test/M0007C026010.jpg,TRUE
M0007C027010.jpg,train,/images/train/M0007C027010.jpg,TRUE
M0007C037010.jpg,train,/images/train/M0007C037010.jpg,TRUE
M0007C038010.jpg,train,/images/train/M0007C038010.jpg,TRUE
M0007C047010.jpg,train,/images/train/M0007C047010.jpg,TRUE
M0007C048010.jpg,train,/images/train/M0007C048010.jpg,TRUE
M0007C050010.jpg,train,/images/train/M0007C050010.jpg,FALSE
M0007C054010.jpg,train,/images/train/M0007C054010.jpg,FALSE
M0007C057010.jpg,train,/images/train/M0007C057010.jpg,FALSE
M0007C059010.jpg,train,/images/train/M0007C059010.jpg,FALSE
M0007C060010.jpg,train,/images/train/M0007C060010.jpg,FALSE
M0008C003000.jpg,train,/images/train/M0008C003000.jpg,FALSE
M0008C004000.jpg,train,/images/train/M0008C004000.jpg,FALSE
M0008C020000.jpg,test,/images/test/M0008C020000.jpg,TRUE
M0012C002010.jpg,train,/images/train/M0012C002010.jpg,TRUE
M0027C002010.jpg,test,/images/test/M0027C002010.jpg,FALSE
M0044C002010.jpg,train,/images/train/M0044C002010.jpg,FALSE
M0107C012100.jpg,train,/images/train/M0107C012100.jpg,FALSE
M0120C001010.jpg,train,/images/train/M0120C001010.jpg,TRUE
M0129C013010.jpg,train,/images/train/M0129C013010.jpg,FALSE
M0129C017010.jpg,train,/images/train/M0129C017010.jpg,FALSE
M0129C023010.jpg,train,/images/train/M0129C023010.jpg,FALSE
M0129C028010.jpg,train,/images/train/M0129C028010.jpg,FALSE
M0129C048010.jpg,test,/images/test/M0129C048010.jpg,spider
M0130C042100.jpg,train,/images/train/M0130C042100.jpg,FALSE
M0130C050100.jpg,test,/images/test/M0130C050100.jpg,FALSE
M0132C011000.jpg,train,/images/train/M0132C011000.jpg,TRUE
M0132C012000.jpg,train,/images/train/M0132C012000.jpg,TRUE
M0132C014000.jpg,train,/images/train/M0132C014000.jpg,FALSE
M0132C017000.jpg,train,/images/train/M0132C017000.jpg,TRUE
M0132C018000.jpg,train,/images/train/M0132C018000.jpg,FALSE
M0132C042000.jpg,train,/images/train/M0132C042000.jpg,TRUE
M0132C048000.jpg,train,/images/train/M0132C048000.jpg,TRUE
M0132C050000.jpg,train,/images/train/M0132C050000.jpg,FALSE
M0135C048010.jpg,train,/images/train/M0135C048010.jpg,FALSE
M0136C013010.jpg,test,/images/test/M0136C013010.jpg,spider
M0136C014010.jpg,test,/images/test/M0136C014010.jpg,spider
M0136C027010.jpg,train,/images/train/M0136C027010.jpg,FALSE
M0136C037010.jpg,train,/images/train/M0136C037010.jpg,TRUE
M0136C038010.jpg,train,/images/train/M0136C038010.jpg,FALSE
M0136C039010.jpg,train,/images/train/M0136C039010.jpg,FALSE
M0136C055010.jpg,train,/images/train/M0136C055010.jpg,TRUE
M0138C002100.jpg,train,/images/train/M0138C002100.jpg,FALSE
M0138C049100.jpg,train,/images/train/M0138C049100.jpg,TRUE
M0138C059100.jpg,train,/images/train/M0138C059100.jpg,FALSE
M0140C012100.jpg,train,/images/train/M0140C012100.jpg,TRUE
M0140C013100.jpg,test,/images/test/M0140C013100.jpg,TRUE
M0140C043100.jpg,train,/images/train/M0140C043100.jpg,TRUE
M0140C055100.jpg,train,/images/train/M0140C055100.jpg,TRUE
M0151C012010.jpg,train,/images/train/M0151C012010.jpg,FALSE
M0152C002110.jpg,train,/images/train/M0152C002110.jpg,FALSE
M0152C024110.jpg,train,/images/train/M0152C024110.jpg,FALSE
M0152C027110.jpg,train,/images/train/M0152C027110.jpg,TRUE
M0152C029110.jpg,train,/images/train/M0152C029110.jpg,TRUE
M0152C031110.jpg,train,/images/train/M0152C031110.jpg,FALSE
M0152C038110.jpg,train,/images/train/M0152C038110.jpg,TRUE
M0153C012110.jpg,train,/images/train/M0153C012110.jpg,TRUE
M0153C024110.jpg,train,/images/train/M0153C024110.jpg,TRUE
M0153C043110.jpg,train,/images/train/M0153C043110.jpg,TRUE
M0160C050100.jpg,train,/images/train/M0160C050100.jpg,FALSE
M0161C023100.jpg,test,/images/test/M0161C023100.jpg,TRUE
M0161C036100.jpg,train,/images/train/M0161C036100.jpg,TRUE
M0161C038100.jpg,test,/images/test/M0161C038100.jpg,TRUE
M0161C049100.jpg,test,/images/test/M0161C049100.jpg,FALSE
M0162C001000.jpg,test,/images/test/M0162C001000.jpg,FALSE
M0162C023000.jpg,train,/images/train/M0162C023000.jpg,FALSE
M0162C024000.jpg,train,/images/train/M0162C024000.jpg,FALSE
M0163C011000.jpg,test,/images/test/M0163C011000.jpg,TRUE
M0163C017000.jpg,train,/images/train/M0163C017000.jpg,TRUE
M0163C019000.jpg,test,/images/test/M0163C019000.jpg,TRUE
M0165C016000.jpg,train,/images/train/M0165C016000.jpg,TRUE
M0171C018010.jpg,test,/images/test/M0171C018010.jpg,TRUE
M0171C037010.jpg,train,/images/train/M0171C037010.jpg,TRUE
M0171C038010.jpg,train,/images/train/M0171C038010.jpg,FALSE
M0171C039010.jpg,test,/images/test/M0171C039010.jpg,FALSE
M0231C002010.jpg,train,/images/train/M0231C002010.jpg,spider
M0283C023000.jpg,train,/images/train/M0283C023000.jpg,FALSE
M0288C037010.jpg,train,/images/train/M0288C037010.jpg,TRUE
M0295C003000.jpg,train,/images/train/M0295C003000.jpg,TRUE
M0296C005000.jpg,train,/images/train/M0296C005000.jpg,TRUE
M0323C052100.jpg,test,/images/test/M0323C052100.jpg,TRUE
M0323C059100.jpg,train,/images/train/M0323C059100.jpg,TRUE
M0332C001010.jpg,train,/images/train/M0332C001010.jpg,TRUE
M0332C010010.jpg,test,/images/test/M0332C010010.jpg,TRUE
M0332C040010.jpg,test,/images/test/M0332C040010.jpg,TRUE
M0332C048010.jpg,train,/images/train/M0332C048010.jpg,TRUE
M0333C001010.jpg,train,/images/train/M0333C001010.jpg,TRUE
M0334C002100.jpg,train,/images/train/M0334C002100.jpg,TRUE
M0334C004100.jpg,test,/images/test/M0334C004100.jpg,TRUE
M0334C008100.jpg,test,/images/test/M0334C008100.jpg,TRUE
M0334C010100.jpg,train,/images/train/M0334C010100.jpg,TRUE
M0334C011100.jpg,train,/images/train/M0334C011100.jpg,TRUE
M0334C015100.jpg,train,/images/train/M0334C015100.jpg,TRUE
M0334C039100.jpg,train,/images/train/M0334C039100.jpg,TRUE
M0334C042100.jpg,train,/images/train/M0334C042100.jpg,TRUE
M0334C046100.jpg,train,/images/train/M0334C046100.jpg,TRUE
M0334C052100.jpg,train,/images/train/M0334C052100.jpg,TRUE
M0334C054100.jpg,train,/images/train/M0334C054100.jpg,TRUE
M0334C059100.jpg,train,/images/train/M0334C059100.jpg,TRUE
M0335C018100.jpg,test,/images/test/M0335C018100.jpg,FALSE
M0335C019100.jpg,train,/images/train/M0335C019100.jpg,TRUE
M0335C039100.jpg,train,/images/train/M0335C039100.jpg,FALSE
M0335C052100.jpg,train,/images/train/M0335C052100.jpg,TRUE
M0336C044100.jpg,test,/images/test/M0336C044100.jpg,TRUE
M0337C039100.jpg,train,/images/train/M0337C039100.jpg,TRUE
M0337C048100.jpg,train,/images/train/M0337C048100.jpg,TRUE
M0337C049100.jpg,train,/images/train/M0337C049100.jpg,TRUE
M0338C001100.jpg,train,/images/train/M0338C001100.jpg,TRUE
M0338C021100.jpg,train,/images/train/M0338C021100.jpg,TRUE
M0338C022100.jpg,train,/images/train/M0338C022100.jpg,TRUE
M0338C042100.jpg,train,/images/train/M0338C042100.jpg,TRUE
M0339C001100.jpg,train,/images/train/M0339C001100.jpg,TRUE
M0339C004100.jpg,train,/images/train/M0339C004100.jpg,TRUE
M0339C040100.jpg,train,/images/train/M0339C040100.jpg,TRUE
M0339C045100.jpg,train,/images/train/M0339C045100.jpg,TRUE
M0339C050100.jpg,train,/images/train/M0339C050100.jpg,TRUE
M0339C051100.jpg,train,/images/train/M0339C051100.jpg,TRUE
M0356C010000.jpg,train,/images/train/M0356C010000.jpg,TRUE
M0356C011000.jpg,train,/images/train/M0356C011000.jpg,TRUE
M0356C016000.jpg,train,/images/train/M0356C016000.jpg,TRUE
M0356C022000.jpg,test,/images/test/M0356C022000.jpg,TRUE
M0356C023000.jpg,test,/images/test/M0356C023000.jpg,TRUE
M0356C026000.jpg,train,/images/train/M0356C026000.jpg,TRUE
M0356C028000.jpg,train,/images/train/M0356C028000.jpg,TRUE
M0356C033000.jpg,train,/images/train/M0356C033000.jpg,TRUE
M0356C034000.jpg,train,/images/train/M0356C034000.jpg,TRUE
M0356C036000.jpg,train,/images/train/M0356C036000.jpg,TRUE
M0356C037000.jpg,train,/images/train/M0356C037000.jpg,TRUE
M0356C038000.jpg,train,/images/train/M0356C038000.jpg,TRUE
M0356C041000.jpg,train,/images/train/M0356C041000.jpg,TRUE
M0356C043000.jpg,train,/images/train/M0356C043000.jpg,TRUE
M0356C047000.jpg,train,/images/train/M0356C047000.jpg,TRUE
M0356C048000.jpg,train,/images/train/M0356C048000.jpg,TRUE
M0356C049000.jpg,train,/images/train/M0356C049000.jpg,TRUE
M0356C051000.jpg,train,/images/train/M0356C051000.jpg,TRUE
M0356C054000.jpg,train,/images/train/M0356C054000.jpg,TRUE
M0357C001000.jpg,train,/images/train/M0357C001000.jpg,TRUE
M0357C005000.jpg,train,/images/train/M0357C005000.jpg,TRUE
M0357C008000.jpg,train,/images/train/M0357C008000.jpg,TRUE
M0357C018000.jpg,train,/images/train/M0357C018000.jpg,TRUE
M0357C021000.jpg,train,/images/train/M0357C021000.jpg,TRUE
M0357C022000.jpg,train,/images/train/M0357C022000.jpg,TRUE
M0357C026000.jpg,train,/images/train/M0357C026000.jpg,TRUE
M0357C035000.jpg,train,/images/train/M0357C035000.jpg,TRUE
M0357C041000.jpg,train,/images/train/M0357C041000.jpg,TRUE
M0357C051000.jpg,train,/images/train/M0357C051000.jpg,TRUE
M0357C052000.jpg,train,/images/train/M0357C052000.jpg,TRUE
M0357C058000.jpg,train,/images/train/M0357C058000.jpg,TRUE
M0357C059000.jpg,train,/images/train/M0357C059000.jpg,TRUE
M0357C060000.jpg,train,/images/train/M0357C060000.jpg,TRUE
M0358C001000.jpg,train,/images/train/M0358C001000.jpg,TRUE
M0358C010000.jpg,train,/images/train/M0358C010000.jpg,TRUE
M0358C013000.jpg,train,/images/train/M0358C013000.jpg,TRUE
M0358C021000.jpg,test,/images/test/M0358C021000.jpg,TRUE
M0358C028000.jpg,test,/images/test/M0358C028000.jpg,TRUE
M0358C038000.jpg,test,/images/test/M0358C038000.jpg,TRUE
M0358C039000.jpg,test,/images/test/M0358C039000.jpg,TRUE
M0358C041000.jpg,train,/images/train/M0358C041000.jpg,TRUE
M0358C042000.jpg,train,/images/train/M0358C042000.jpg,TRUE
M0358C044000.jpg,train,/images/train/M0358C044000.jpg,TRUE
M0358C046000.jpg,train,/images/train/M0358C046000.jpg,TRUE
M0358C050000.jpg,train,/images/train/M0358C050000.jpg,TRUE
M0358C051000.jpg,train,/images/train/M0358C051000.jpg,TRUE
M0358C052000.jpg,train,/images/train/M0358C052000.jpg,TRUE
M0359C008000.jpg,test,/images/test/M0359C008000.jpg,TRUE
M0359C010000.jpg,train,/images/train/M0359C010000.jpg,TRUE
M0359C018000.jpg,train,/images/train/M0359C018000.jpg,TRUE
M0359C022000.jpg,test,/images/test/M0359C022000.jpg,TRUE
M0359C026000.jpg,test,/images/test/M0359C026000.jpg,TRUE
M0359C038000.jpg,train,/images/train/M0359C038000.jpg,TRUE
M0359C043000.jpg,train,/images/train/M0359C043000.jpg,TRUE
M0359C048000.jpg,train,/images/train/M0359C048000.jpg,TRUE
M0359C051000.jpg,train,/images/train/M0359C051000.jpg,TRUE
M0359C059000.jpg,train,/images/train/M0359C059000.jpg,TRUE
M0359C060000.jpg,train,/images/train/M0359C060000.jpg,TRUE
M0360C003000.jpg,train,/images/train/M0360C003000.jpg,TRUE
M0360C009000.jpg,train,/images/train/M0360C009000.jpg,TRUE
M0360C013000.jpg,train,/images/train/M0360C013000.jpg,TRUE
M0360C017000.jpg,train,/images/train/M0360C017000.jpg,TRUE
M0360C019000.jpg,train,/images/train/M0360C019000.jpg,TRUE
M0360C020000.jpg,train,/images/train/M0360C020000.jpg,TRUE
M0360C022000.jpg,train,/images/train/M0360C022000.jpg,TRUE
M0360C025000.jpg,train,/images/train/M0360C025000.jpg,TRUE
M0360C029000.jpg,train,/images/train/M0360C029000.jpg,TRUE
M0360C032000.jpg,train,/images/train/M0360C032000.jpg,TRUE
M0360C034000.jpg,train,/images/train/M0360C034000.jpg,TRUE
M0360C035000.jpg,train,/images/train/M0360C035000.jpg,TRUE
M0360C036000.jpg,train,/images/train/M0360C036000.jpg,TRUE
M0360C038000.jpg,train,/images/train/M0360C038000.jpg,TRUE
M0360C041000.jpg,train,/images/train/M0360C041000.jpg,TRUE
M0360C042000.jpg,train,/images/train/M0360C042000.jpg,TRUE
M0360C043000.jpg,train,/images/train/M0360C043000.jpg,TRUE
M0360C047000.jpg,train,/images/train/M0360C047000.jpg,TRUE
M0360C049000.jpg,test,/images/test/M0360C049000.jpg,TRUE
M0360C050000.jpg,train,/images/train/M0360C050000.jpg,TRUE
M0360C053000.jpg,test,/images/test/M0360C053000.jpg,TRUE
M0360C059000.jpg,train,/images/train/M0360C059000.jpg,TRUE
M0360C060000.jpg,train,/images/train/M0360C060000.jpg,TRUE
M0361C001000.jpg,train,/images/train/M0361C001000.jpg,TRUE
M0361C010000.jpg,train,/images/train/M0361C010000.jpg,TRUE
M0361C021000.jpg,train,/images/train/M0361C021000.jpg,TRUE
M0361C022000.jpg,train,/images/train/M0361C022000.jpg,TRUE
M0361C027000.jpg,train,/images/train/M0361C027000.jpg,TRUE
M0361C036000.jpg,test,/images/test/M0361C036000.jpg,TRUE
M0361C038000.jpg,train,/images/train/M0361C038000.jpg,TRUE
M0361C039000.jpg,train,/images/train/M0361C039000.jpg,TRUE
M0361C040000.jpg,train,/images/train/M0361C040000.jpg,TRUE
M0361C041000.jpg,train,/images/train/M0361C041000.jpg,TRUE
M0361C044000.jpg,train,/images/train/M0361C044000.jpg,TRUE
M0361C046000.jpg,train,/images/train/M0361C046000.jpg,TRUE
M0361C052000.jpg,train,/images/train/M0361C052000.jpg,TRUE
M0362C001000.jpg,train,/images/train/M0362C001000.jpg,TRUE
M0362C008000.jpg,test,/images/test/M0362C008000.jpg,TRUE
M0362C009000.jpg,train,/images/train/M0362C009000.jpg,TRUE
M0362C010000.jpg,train,/images/train/M0362C010000.jpg,TRUE
M0362C013000.jpg,train,/images/train/M0362C013000.jpg,TRUE
M0362C017000.jpg,test,/images/test/M0362C017000.jpg,TRUE
M0362C018000.jpg,train,/images/train/M0362C018000.jpg,TRUE
M0362C019000.jpg,train,/images/train/M0362C019000.jpg,TRUE
M0362C020000.jpg,train,/images/train/M0362C020000.jpg,TRUE
M0362C021000.jpg,train,/images/train/M0362C021000.jpg,TRUE
M0362C022000.jpg,train,/images/train/M0362C022000.jpg,TRUE
M0362C023000.jpg,train,/images/train/M0362C023000.jpg,TRUE
M0362C024000.jpg,train,/images/train/M0362C024000.jpg,TRUE
M0362C025000.jpg,train,/images/train/M0362C025000.jpg,TRUE
M0362C041000.jpg,train,/images/train/M0362C041000.jpg,TRUE
M0362C042000.jpg,test,/images/test/M0362C042000.jpg,TRUE
M0362C043000.jpg,test,/images/test/M0362C043000.jpg,TRUE
M0362C046000.jpg,train,/images/train/M0362C046000.jpg,TRUE
M0362C050000.jpg,train,/images/train/M0362C050000.jpg,TRUE
M0362C051000.jpg,train,/images/train/M0362C051000.jpg,TRUE
M0362C053000.jpg,train,/images/train/M0362C053000.jpg,TRUE
M0363C001000.jpg,train,/images/train/M0363C001000.jpg,TRUE
M0363C003000.jpg,train,/images/train/M0363C003000.jpg,TRUE
M0363C006000.jpg,train,/images/train/M0363C006000.jpg,TRUE
M0363C007000.jpg,train,/images/train/M0363C007000.jpg,TRUE
M0363C008000.jpg,train,/images/train/M0363C008000.jpg,TRUE
M0363C009000.jpg,test,/images/test/M0363C009000.jpg,TRUE
M0363C010000.jpg,test,/images/test/M0363C010000.jpg,TRUE
M0363C011000.jpg,train,/images/train/M0363C011000.jpg,TRUE
M0363C012000.jpg,test,/images/test/M0363C012000.jpg,TRUE
M0363C013000.jpg,train,/images/train/M0363C013000.jpg,TRUE
M0363C014000.jpg,train,/images/train/M0363C014000.jpg,TRUE
M0363C015000.jpg,test,/images/test/M0363C015000.jpg,TRUE
M0363C017000.jpg,train,/images/train/M0363C017000.jpg,TRUE
M0363C018000.jpg,train,/images/train/M0363C018000.jpg,TRUE
M0363C020000.jpg,train,/images/train/M0363C020000.jpg,TRUE
M0363C022000.jpg,train,/images/train/M0363C022000.jpg,TRUE
M0363C025000.jpg,train,/images/train/M0363C025000.jpg,TRUE
M0363C027000.jpg,train,/images/train/M0363C027000.jpg,TRUE
M0363C028000.jpg,train,/images/train/M0363C028000.jpg,TRUE
M0363C029000.jpg,train,/images/train/M0363C029000.jpg,TRUE
M0363C033000.jpg,train,/images/train/M0363C033000.jpg,TRUE
M0363C035000.jpg,test,/images/test/M0363C035000.jpg,TRUE
M0363C036000.jpg,test,/images/test/M0363C036000.jpg,TRUE
M0363C037000.jpg,train,/images/train/M0363C037000.jpg,TRUE
M0363C038000.jpg,train,/images/train/M0363C038000.jpg,TRUE
M0363C039000.jpg,train,/images/train/M0363C039000.jpg,TRUE
M0363C043000.jpg,train,/images/train/M0363C043000.jpg,TRUE
M0363C044000.jpg,train,/images/train/M0363C044000.jpg,TRUE
M0363C045000.jpg,train,/images/train/M0363C045000.jpg,TRUE
M0363C047000.jpg,test,/images/test/M0363C047000.jpg,TRUE
M0363C049000.jpg,train,/images/train/M0363C049000.jpg,TRUE
M0363C050000.jpg,train,/images/train/M0363C050000.jpg,TRUE
M0363C051000.jpg,train,/images/train/M0363C051000.jpg,TRUE
M0363C052000.jpg,test,/images/test/M0363C052000.jpg,TRUE
M0363C054000.jpg,train,/images/train/M0363C054000.jpg,TRUE
M0363C055000.jpg,train,/images/train/M0363C055000.jpg,TRUE
M0363C058000.jpg,train,/images/train/M0363C058000.jpg,TRUE
M0363C059000.jpg,train,/images/train/M0363C059000.jpg,TRUE
M0363C060000.jpg,train,/images/train/M0363C060000.jpg,TRUE
M0364C001000.jpg,train,/images/train/M0364C001000.jpg,TRUE
M0364C010000.jpg,train,/images/train/M0364C010000.jpg,TRUE
M0364C011000.jpg,train,/images/train/M0364C011000.jpg,TRUE
M0364C017000.jpg,train,/images/train/M0364C017000.jpg,TRUE
M0364C020000.jpg,test,/images/test/M0364C020000.jpg,TRUE
M0364C027000.jpg,train,/images/train/M0364C027000.jpg,TRUE
M0364C029000.jpg,train,/images/train/M0364C029000.jpg,TRUE
M0364C035000.jpg,train,/images/train/M0364C035000.jpg,TRUE
M0365C010100.jpg,train,/images/train/M0365C010100.jpg,TRUE
M0365C015100.jpg,train,/images/train/M0365C015100.jpg,FALSE
M0365C019100.jpg,train,/images/train/M0365C019100.jpg,FALSE
M0365C025100.jpg,train,/images/train/M0365C025100.jpg,FALSE
M0365C034100.jpg,train,/images/train/M0365C034100.jpg,TRUE
M0365C042100.jpg,train,/images/train/M0365C042100.jpg,TRUE
M0365C049100.jpg,train,/images/train/M0365C049100.jpg,FALSE
M0365C051100.jpg,train,/images/train/M0365C051100.jpg,TRUE
M0366C030100.jpg,test,/images/test/M0366C030100.jpg,TRUE
M0366C031100.jpg,test,/images/test/M0366C031100.jpg,FALSE
M0366C037100.jpg,train,/images/train/M0366C037100.jpg,FALSE
M0374C001100.jpg,train,/images/train/M0374C001100.jpg,TRUE
M0374C004100.jpg,train,/images/train/M0374C004100.jpg,TRUE
M0374C009100.jpg,train,/images/train/M0374C009100.jpg,TRUE
M0374C024100.jpg,test,/images/test/M0374C024100.jpg,TRUE
M0374C025100.jpg,train,/images/train/M0374C025100.jpg,TRUE
M0374C032100.jpg,train,/images/train/M0374C032100.jpg,TRUE
M0374C035100.jpg,train,/images/train/M0374C035100.jpg,TRUE
M0374C038100.jpg,train,/images/train/M0374C038100.jpg,TRUE
M0374C040100.jpg,train,/images/train/M0374C040100.jpg,TRUE
M0374C041100.jpg,train,/images/train/M0374C041100.jpg,TRUE
M0374C042100.jpg,test,/images/test/M0374C042100.jpg,TRUE
M0374C045100.jpg,train,/images/train/M0374C045100.jpg,TRUE
M0374C048100.jpg,train,/images/train/M0374C048100.jpg,TRUE
M0374C050100.jpg,train,/images/train/M0374C050100.jpg,TRUE
M0374C051100.jpg,test,/images/test/M0374C051100.jpg,TRUE
M0374C053100.jpg,train,/images/train/M0374C053100.jpg,TRUE
M0374C060100.jpg,train,/images/train/M0374C060100.jpg,TRUE
M0375C001100.jpg,train,/images/train/M0375C001100.jpg,TRUE
M0375C002100.jpg,train,/images/train/M0375C002100.jpg,FALSE
M0375C004100.jpg,test,/images/test/M0375C004100.jpg,FALSE
