filename,Unnamed: 0,group,image_path,clean
M0443C040000.jpg,951,train,/images/train/M0443C040000.jpg,True
M0443C042000.jpg,952,train,/images/train/M0443C042000.jpg,True
M0443C043000.jpg,953,test,/images/test/M0443C043000.jpg,True
M0443C044000.jpg,954,train,/images/train/M0443C044000.jpg,True
M0443C045000.jpg,955,train,/images/train/M0443C045000.jpg,True
M0443C046000.jpg,956,train,/images/train/M0443C046000.jpg,True
M0443C047000.jpg,957,train,/images/train/M0443C047000.jpg,True
M0443C049000.jpg,958,test,/images/test/M0443C049000.jpg,True
M0443C050000.jpg,959,train,/images/train/M0443C050000.jpg,True
M0443C051000.jpg,960,train,/images/train/M0443C051000.jpg,True
M0443C054000.jpg,961,train,/images/train/M0443C054000.jpg,True
M0443C056000.jpg,962,test,/images/test/M0443C056000.jpg,True
M0443C057000.jpg,963,train,/images/train/M0443C057000.jpg,True
M0443C059000.jpg,964,train,/images/train/M0443C059000.jpg,True
M0443C060000.jpg,965,train,/images/train/M0443C060000.jpg,True
M0444C006000.jpg,966,train,/images/train/M0444C006000.jpg,True
M0444C007000.jpg,967,train,/images/train/M0444C007000.jpg,True
M0444C008000.jpg,968,train,/images/train/M0444C008000.jpg,True
M0444C009000.jpg,969,train,/images/train/M0444C009000.jpg,True
M0444C010000.jpg,970,train,/images/train/M0444C010000.jpg,True
M0444C011000.jpg,971,train,/images/train/M0444C011000.jpg,True
M0444C012000.jpg,972,train,/images/train/M0444C012000.jpg,True
M0444C013000.jpg,973,train,/images/train/M0444C013000.jpg,True
M0444C014000.jpg,974,train,/images/train/M0444C014000.jpg,True
M0444C015000.jpg,975,test,/images/test/M0444C015000.jpg,True
M0444C016000.jpg,976,test,/images/test/M0444C016000.jpg,True
M0444C018000.jpg,977,test,/images/test/M0444C018000.jpg,True
M0444C019000.jpg,978,train,/images/train/M0444C019000.jpg,True
M0444C020000.jpg,979,test,/images/test/M0444C020000.jpg,True
M0444C021000.jpg,980,train,/images/train/M0444C021000.jpg,True
M0444C022000.jpg,981,train,/images/train/M0444C022000.jpg,True
M0444C023000.jpg,982,test,/images/test/M0444C023000.jpg,True
M0444C024000.jpg,983,test,/images/test/M0444C024000.jpg,True
M0444C025000.jpg,984,train,/images/train/M0444C025000.jpg,True
M0444C027000.jpg,985,train,/images/train/M0444C027000.jpg,True
M0444C028000.jpg,986,test,/images/test/M0444C028000.jpg,True
M0444C030000.jpg,987,train,/images/train/M0444C030000.jpg,True
M0444C031000.jpg,988,train,/images/train/M0444C031000.jpg,True
M0444C035000.jpg,989,train,/images/train/M0444C035000.jpg,True
M0444C036000.jpg,990,train,/images/train/M0444C036000.jpg,True
M0444C037000.jpg,991,test,/images/test/M0444C037000.jpg,True
M0444C038000.jpg,992,test,/images/test/M0444C038000.jpg,True
M0444C039000.jpg,993,train,/images/train/M0444C039000.jpg,True
M0444C040000.jpg,994,train,/images/train/M0444C040000.jpg,True
M0444C041000.jpg,995,test,/images/test/M0444C041000.jpg,True
M0444C042000.jpg,996,train,/images/train/M0444C042000.jpg,True
M0444C043000.jpg,997,train,/images/train/M0444C043000.jpg,True
M0444C044000.jpg,998,train,/images/train/M0444C044000.jpg,True
M0444C045000.jpg,999,train,/images/train/M0444C045000.jpg,True
M0444C046000.jpg,1000,test,/images/test/M0444C046000.jpg,True
M0444C047000.jpg,1001,train,/images/train/M0444C047000.jpg,True
M0444C048000.jpg,1002,train,/images/train/M0444C048000.jpg,True
M0444C049000.jpg,1003,train,/images/train/M0444C049000.jpg,True
M0444C050000.jpg,1004,train,/images/train/M0444C050000.jpg,True
M0444C055000.jpg,1005,train,/images/train/M0444C055000.jpg,True
M0444C056000.jpg,1006,train,/images/train/M0444C056000.jpg,True
M0444C057000.jpg,1007,train,/images/train/M0444C057000.jpg,True
M0444C058000.jpg,1008,train,/images/train/M0444C058000.jpg,True
M0444C059000.jpg,1009,test,/images/test/M0444C059000.jpg,True
M0444C060000.jpg,1010,train,/images/train/M0444C060000.jpg,True
M0445C001000.jpg,1011,train,/images/train/M0445C001000.jpg,True
M0445C002000.jpg,1012,train,/images/train/M0445C002000.jpg,True
M0445C003000.jpg,1013,test,/images/test/M0445C003000.jpg,True
M0445C004000.jpg,1014,train,/images/train/M0445C004000.jpg,True
M0445C005000.jpg,1015,train,/images/train/M0445C005000.jpg,True
M0445C006000.jpg,1016,test,/images/test/M0445C006000.jpg,True
M0445C007000.jpg,1017,train,/images/train/M0445C007000.jpg,True
M0445C008000.jpg,1018,train,/images/train/M0445C008000.jpg,True
M0445C009000.jpg,1019,train,/images/train/M0445C009000.jpg,True
M0445C010000.jpg,1020,train,/images/train/M0445C010000.jpg,True
M0445C011000.jpg,1021,train,/images/train/M0445C011000.jpg,True
M0445C013000.jpg,1022,train,/images/train/M0445C013000.jpg,True
M0445C014000.jpg,1023,train,/images/train/M0445C014000.jpg,True
M0445C015000.jpg,1024,test,/images/test/M0445C015000.jpg,True
M0445C016000.jpg,1025,train,/images/train/M0445C016000.jpg,True
M0445C017000.jpg,1026,train,/images/train/M0445C017000.jpg,True
M0445C018000.jpg,1027,train,/images/train/M0445C018000.jpg,True
M0445C019000.jpg,1028,train,/images/train/M0445C019000.jpg,True
M0445C020000.jpg,1029,train,/images/train/M0445C020000.jpg,True
M0445C021000.jpg,1030,train,/images/train/M0445C021000.jpg,True
M0445C022000.jpg,1031,train,/images/train/M0445C022000.jpg,True
M0445C024000.jpg,1032,train,/images/train/M0445C024000.jpg,True
M0445C025000.jpg,1033,train,/images/train/M0445C025000.jpg,True
M0445C026000.jpg,1034,test,/images/test/M0445C026000.jpg,True
M0445C027000.jpg,1035,test,/images/test/M0445C027000.jpg,True
M0445C028000.jpg,1036,test,/images/test/M0445C028000.jpg,True
M0445C029000.jpg,1037,train,/images/train/M0445C029000.jpg,True
M0445C030000.jpg,1038,train,/images/train/M0445C030000.jpg,True
M0445C032000.jpg,1039,train,/images/train/M0445C032000.jpg,True
M0445C034000.jpg,1040,test,/images/test/M0445C034000.jpg,True
M0445C035000.jpg,1041,train,/images/train/M0445C035000.jpg,True
M0445C036000.jpg,1042,train,/images/train/M0445C036000.jpg,True
M0445C037000.jpg,1043,train,/images/train/M0445C037000.jpg,True
M0445C038000.jpg,1044,test,/images/test/M0445C038000.jpg,True
M0445C039000.jpg,1045,train,/images/train/M0445C039000.jpg,True
M0445C040000.jpg,1046,train,/images/train/M0445C040000.jpg,True
M0445C041000.jpg,1047,train,/images/train/M0445C041000.jpg,True
M0445C042000.jpg,1048,train,/images/train/M0445C042000.jpg,True
M0445C043000.jpg,1049,train,/images/train/M0445C043000.jpg,True
M0445C044000.jpg,1050,train,/images/train/M0445C044000.jpg,True
M0445C045000.jpg,1051,train,/images/train/M0445C045000.jpg,True
M0445C046000.jpg,1052,train,/images/train/M0445C046000.jpg,True
M0445C047000.jpg,1053,train,/images/train/M0445C047000.jpg,True
M0445C048000.jpg,1054,train,/images/train/M0445C048000.jpg,True
M0445C049000.jpg,1055,train,/images/train/M0445C049000.jpg,True
M0445C050000.jpg,1056,train,/images/train/M0445C050000.jpg,True
M0445C051000.jpg,1057,train,/images/train/M0445C051000.jpg,True
M0445C052000.jpg,1058,train,/images/train/M0445C052000.jpg,True
M0445C053000.jpg,1059,test,/images/test/M0445C053000.jpg,True
M0445C054000.jpg,1060,train,/images/train/M0445C054000.jpg,True
M0445C055000.jpg,1061,train,/images/train/M0445C055000.jpg,True
M0445C056000.jpg,1062,train,/images/train/M0445C056000.jpg,True
M0445C057000.jpg,1063,train,/images/train/M0445C057000.jpg,True
M0445C058000.jpg,1064,train,/images/train/M0445C058000.jpg,True
M0445C059000.jpg,1065,train,/images/train/M0445C059000.jpg,True
M0445C060000.jpg,1066,train,/images/train/M0445C060000.jpg,True
M0446C002000.jpg,1067,train,/images/train/M0446C002000.jpg,True
M0446C004000.jpg,1068,train,/images/train/M0446C004000.jpg,True
M0446C006000.jpg,1069,test,/images/test/M0446C006000.jpg,True
M0446C008000.jpg,1070,train,/images/train/M0446C008000.jpg,True
M0446C010000.jpg,1071,train,/images/train/M0446C010000.jpg,True
M0446C011000.jpg,1072,train,/images/train/M0446C011000.jpg,True
M0446C012000.jpg,1073,train,/images/train/M0446C012000.jpg,True
M0446C013000.jpg,1074,train,/images/train/M0446C013000.jpg,True
M0446C014000.jpg,1075,train,/images/train/M0446C014000.jpg,True
M0446C015000.jpg,1076,train,/images/train/M0446C015000.jpg,True
M0446C017000.jpg,1077,train,/images/train/M0446C017000.jpg,True
M0446C018000.jpg,1078,test,/images/test/M0446C018000.jpg,True
M0446C019000.jpg,1079,test,/images/test/M0446C019000.jpg,True
M0446C020000.jpg,1080,train,/images/train/M0446C020000.jpg,True
M0446C025000.jpg,1081,train,/images/train/M0446C025000.jpg,True
M0446C026000.jpg,1082,train,/images/train/M0446C026000.jpg,True
M0446C027000.jpg,1083,train,/images/train/M0446C027000.jpg,True
M0446C029000.jpg,1084,test,/images/test/M0446C029000.jpg,True
M0446C030000.jpg,1085,train,/images/train/M0446C030000.jpg,True
M0446C031000.jpg,1086,train,/images/train/M0446C031000.jpg,True
M0446C032000.jpg,1087,test,/images/test/M0446C032000.jpg,True
M0446C033000.jpg,1088,train,/images/train/M0446C033000.jpg,True
M0446C034000.jpg,1089,test,/images/test/M0446C034000.jpg,True
M0446C035000.jpg,1090,train,/images/train/M0446C035000.jpg,True
M0446C036000.jpg,1091,train,/images/train/M0446C036000.jpg,True
M0446C037000.jpg,1092,train,/images/train/M0446C037000.jpg,True
M0446C038000.jpg,1093,train,/images/train/M0446C038000.jpg,True
M0446C039000.jpg,1094,train,/images/train/M0446C039000.jpg,True
M0446C041000.jpg,1095,test,/images/test/M0446C041000.jpg,True
M0446C042000.jpg,1096,train,/images/train/M0446C042000.jpg,True
M0446C043000.jpg,1097,test,/images/test/M0446C043000.jpg,True
M0446C044000.jpg,1098,train,/images/train/M0446C044000.jpg,True
M0446C045000.jpg,1099,train,/images/train/M0446C045000.jpg,True
M0446C046000.jpg,1100,train,/images/train/M0446C046000.jpg,True
M0446C049000.jpg,1101,train,/images/train/M0446C049000.jpg,True
M0446C053000.jpg,1102,train,/images/train/M0446C053000.jpg,True
M0446C055000.jpg,1103,train,/images/train/M0446C055000.jpg,True
M0446C056000.jpg,1104,train,/images/train/M0446C056000.jpg,True
M0446C057000.jpg,1105,train,/images/train/M0446C057000.jpg,True
M0446C058000.jpg,1106,train,/images/train/M0446C058000.jpg,True
M0446C059000.jpg,1107,test,/images/test/M0446C059000.jpg,True
M0447C001000.jpg,1108,train,/images/train/M0447C001000.jpg,True
M0447C002000.jpg,1109,train,/images/train/M0447C002000.jpg,True
M0447C003000.jpg,1110,train,/images/train/M0447C003000.jpg,True
M0447C004000.jpg,1111,train,/images/train/M0447C004000.jpg,True
M0447C005000.jpg,1112,train,/images/train/M0447C005000.jpg,True
M0447C008000.jpg,1113,train,/images/train/M0447C008000.jpg,True
M0447C010000.jpg,1114,train,/images/train/M0447C010000.jpg,True
M0447C011000.jpg,1115,train,/images/train/M0447C011000.jpg,True
M0447C012000.jpg,1116,test,/images/test/M0447C012000.jpg,True
M0447C014000.jpg,1117,test,/images/test/M0447C014000.jpg,True
M0447C015000.jpg,1118,train,/images/train/M0447C015000.jpg,True
M0447C016000.jpg,1119,train,/images/train/M0447C016000.jpg,True
M0447C017000.jpg,1120,train,/images/train/M0447C017000.jpg,True
M0447C018000.jpg,1121,train,/images/train/M0447C018000.jpg,True
M0447C019000.jpg,1122,train,/images/train/M0447C019000.jpg,True
M0447C020000.jpg,1123,train,/images/train/M0447C020000.jpg,True
M0447C021000.jpg,1124,train,/images/train/M0447C021000.jpg,True
M0447C023000.jpg,1125,train,/images/train/M0447C023000.jpg,True
M0447C024000.jpg,1126,train,/images/train/M0447C024000.jpg,True
M0447C025000.jpg,1127,train,/images/train/M0447C025000.jpg,True
M0447C026000.jpg,1128,train,/images/train/M0447C026000.jpg,True
M0447C027000.jpg,1129,train,/images/train/M0447C027000.jpg,True
M0447C028000.jpg,1130,train,/images/train/M0447C028000.jpg,True
M0447C030000.jpg,1131,train,/images/train/M0447C030000.jpg,True
M0447C031000.jpg,1132,test,/images/test/M0447C031000.jpg,True
M0447C032000.jpg,1133,test,/images/test/M0447C032000.jpg,True
M0447C033000.jpg,1134,test,/images/test/M0447C033000.jpg,True
M0447C034000.jpg,1135,train,/images/train/M0447C034000.jpg,True
M0447C035000.jpg,1136,test,/images/test/M0447C035000.jpg,True
M0447C036000.jpg,1137,train,/images/train/M0447C036000.jpg,True
M0447C037000.jpg,1138,train,/images/train/M0447C037000.jpg,True
M0447C038000.jpg,1139,train,/images/train/M0447C038000.jpg,True
M0447C039000.jpg,1140,train,/images/train/M0447C039000.jpg,True
M0447C040000.jpg,1141,train,/images/train/M0447C040000.jpg,True
M0447C041000.jpg,1142,train,/images/train/M0447C041000.jpg,True
M0447C042000.jpg,1143,test,/images/test/M0447C042000.jpg,True
M0447C043000.jpg,1144,train,/images/train/M0447C043000.jpg,True
M0447C044000.jpg,1145,train,/images/train/M0447C044000.jpg,True
M0447C045000.jpg,1146,train,/images/train/M0447C045000.jpg,True
M0447C047000.jpg,1147,test,/images/test/M0447C047000.jpg,True
M0447C048000.jpg,1148,train,/images/train/M0447C048000.jpg,True
M0447C051000.jpg,1149,train,/images/train/M0447C051000.jpg,True
M0447C052000.jpg,1150,train,/images/train/M0447C052000.jpg,True
M0447C054000.jpg,1151,test,/images/test/M0447C054000.jpg,True
M0447C055000.jpg,1152,train,/images/train/M0447C055000.jpg,True
M0447C056000.jpg,1153,test,/images/test/M0447C056000.jpg,True
M0447C057000.jpg,1154,train,/images/train/M0447C057000.jpg,True
M0447C060000.jpg,1155,train,/images/train/M0447C060000.jpg,True
M0448C001000.jpg,1156,train,/images/train/M0448C001000.jpg,True
M0448C002000.jpg,1157,train,/images/train/M0448C002000.jpg,True
M0448C003000.jpg,1158,test,/images/test/M0448C003000.jpg,True
M0448C004000.jpg,1159,test,/images/test/M0448C004000.jpg,True
M0448C005000.jpg,1160,train,/images/train/M0448C005000.jpg,True
M0448C007000.jpg,1161,train,/images/train/M0448C007000.jpg,True
M0448C009000.jpg,1162,train,/images/train/M0448C009000.jpg,True
M0448C010000.jpg,1163,train,/images/train/M0448C010000.jpg,True
M0448C012000.jpg,1164,train,/images/train/M0448C012000.jpg,True
M0448C013000.jpg,1165,train,/images/train/M0448C013000.jpg,True
M0448C014000.jpg,1166,test,/images/test/M0448C014000.jpg,True
M0448C016000.jpg,1167,test,/images/test/M0448C016000.jpg,True
M0448C017000.jpg,1168,train,/images/train/M0448C017000.jpg,True
M0448C018000.jpg,1169,test,/images/test/M0448C018000.jpg,True
M0448C019000.jpg,1170,train,/images/train/M0448C019000.jpg,True
M0448C020000.jpg,1171,train,/images/train/M0448C020000.jpg,True
M0448C021000.jpg,1172,train,/images/train/M0448C021000.jpg,True
M0448C022000.jpg,1173,train,/images/train/M0448C022000.jpg,True
M0448C024000.jpg,1174,train,/images/train/M0448C024000.jpg,True
M0448C025000.jpg,1175,test,/images/test/M0448C025000.jpg,True
M0448C027000.jpg,1176,train,/images/train/M0448C027000.jpg,True
M0448C028000.jpg,1177,train,/images/train/M0448C028000.jpg,True
M0448C029000.jpg,1178,train,/images/train/M0448C029000.jpg,True
M0448C030000.jpg,1179,train,/images/train/M0448C030000.jpg,True
M0448C031000.jpg,1180,train,/images/train/M0448C031000.jpg,True
M0448C032000.jpg,1181,test,/images/test/M0448C032000.jpg,True
M0448C035000.jpg,1182,train,/images/train/M0448C035000.jpg,True
M0448C036000.jpg,1183,train,/images/train/M0448C036000.jpg,True
M0448C039000.jpg,1184,train,/images/train/M0448C039000.jpg,True
M0448C040000.jpg,1185,train,/images/train/M0448C040000.jpg,True
M0448C041000.jpg,1186,test,/images/test/M0448C041000.jpg,True
M0448C042000.jpg,1187,train,/images/train/M0448C042000.jpg,True
M0448C045000.jpg,1188,train,/images/train/M0448C045000.jpg,True
M0448C047000.jpg,1189,test,/images/test/M0448C047000.jpg,True
M0448C048000.jpg,1190,test,/images/test/M0448C048000.jpg,True
M0448C051000.jpg,1191,train,/images/train/M0448C051000.jpg,True
M0448C052000.jpg,1192,train,/images/train/M0448C052000.jpg,True
M0448C054000.jpg,1193,test,/images/test/M0448C054000.jpg,True
M0448C055000.jpg,1194,train,/images/train/M0448C055000.jpg,True
M0448C056000.jpg,1195,train,/images/train/M0448C056000.jpg,True
M0448C057000.jpg,1196,train,/images/train/M0448C057000.jpg,True
M0448C058000.jpg,1197,train,/images/train/M0448C058000.jpg,True
M0448C060000.jpg,1198,train,/images/train/M0448C060000.jpg,True
M0449C008000.jpg,1199,train,/images/train/M0449C008000.jpg,True
M0449C009000.jpg,1200,train,/images/train/M0449C009000.jpg,True
M0449C010000.jpg,1201,test,/images/test/M0449C010000.jpg,True
M0449C019000.jpg,1202,train,/images/train/M0449C019000.jpg,True
M0449C024000.jpg,1203,train,/images/train/M0449C024000.jpg,True
M0449C025000.jpg,1204,test,/images/test/M0449C025000.jpg,True
M0449C026000.jpg,1205,train,/images/train/M0449C026000.jpg,True
M0449C027000.jpg,1206,train,/images/train/M0449C027000.jpg,True
M0449C032000.jpg,1207,test,/images/test/M0449C032000.jpg,True
M0449C033000.jpg,1208,train,/images/train/M0449C033000.jpg,True
M0449C035000.jpg,1209,test,/images/test/M0449C035000.jpg,True
M0449C037000.jpg,1210,train,/images/train/M0449C037000.jpg,True
M0449C046000.jpg,1211,test,/images/test/M0449C046000.jpg,True
M0449C050000.jpg,1212,train,/images/train/M0449C050000.jpg,True
M0449C055000.jpg,1213,train,/images/train/M0449C055000.jpg,True
M0449C058000.jpg,1214,train,/images/train/M0449C058000.jpg,True
M0449C059000.jpg,1215,train,/images/train/M0449C059000.jpg,True
M0449C060000.jpg,1216,train,/images/train/M0449C060000.jpg,True
M0450C002000.jpg,1217,test,/images/test/M0450C002000.jpg,True
M0450C003000.jpg,1218,train,/images/train/M0450C003000.jpg,True
M0450C004000.jpg,1219,train,/images/train/M0450C004000.jpg,True
M0450C007000.jpg,1220,train,/images/train/M0450C007000.jpg,True
M0450C009000.jpg,1221,train,/images/train/M0450C009000.jpg,True
M0450C012000.jpg,1222,train,/images/train/M0450C012000.jpg,True
M0450C013000.jpg,1223,train,/images/train/M0450C013000.jpg,True
M0450C014000.jpg,1224,train,/images/train/M0450C014000.jpg,True
M0450C015000.jpg,1225,train,/images/train/M0450C015000.jpg,True
M0450C016000.jpg,1226,test,/images/test/M0450C016000.jpg,True
M0450C017000.jpg,1227,train,/images/train/M0450C017000.jpg,True
M0450C018000.jpg,1228,train,/images/train/M0450C018000.jpg,True
M0450C019000.jpg,1229,train,/images/train/M0450C019000.jpg,True
M0450C020000.jpg,1230,train,/images/train/M0450C020000.jpg,True
M0450C022000.jpg,1231,train,/images/train/M0450C022000.jpg,True
M0450C024000.jpg,1232,test,/images/test/M0450C024000.jpg,True
M0450C025000.jpg,1233,train,/images/train/M0450C025000.jpg,True
M0450C026000.jpg,1234,test,/images/test/M0450C026000.jpg,True
M0450C027000.jpg,1235,test,/images/test/M0450C027000.jpg,True
M0450C028000.jpg,1236,train,/images/train/M0450C028000.jpg,True
M0450C029000.jpg,1237,train,/images/train/M0450C029000.jpg,True
M0450C030000.jpg,1238,train,/images/train/M0450C030000.jpg,True
M0450C031000.jpg,1239,train,/images/train/M0450C031000.jpg,True
M0450C032000.jpg,1240,train,/images/train/M0450C032000.jpg,True
M0450C034000.jpg,1241,train,/images/train/M0450C034000.jpg,True
M0450C035000.jpg,1242,train,/images/train/M0450C035000.jpg,True
M0450C036000.jpg,1243,train,/images/train/M0450C036000.jpg,True
M0450C037000.jpg,1244,train,/images/train/M0450C037000.jpg,True
M0450C039000.jpg,1245,train,/images/train/M0450C039000.jpg,True
M0450C041000.jpg,1246,train,/images/train/M0450C041000.jpg,True
M0450C042000.jpg,1247,train,/images/train/M0450C042000.jpg,True
M0450C043000.jpg,1248,train,/images/train/M0450C043000.jpg,True
M0450C044000.jpg,1249,train,/images/train/M0450C044000.jpg,True
M0450C045000.jpg,1250,train,/images/train/M0450C045000.jpg,True
M0450C046000.jpg,1251,train,/images/train/M0450C046000.jpg,True
M0450C049000.jpg,1252,train,/images/train/M0450C049000.jpg,True
M0450C050000.jpg,1253,test,/images/test/M0450C050000.jpg,True
M0450C051000.jpg,1254,train,/images/train/M0450C051000.jpg,True
M0450C052000.jpg,1255,test,/images/test/M0450C052000.jpg,True
M0450C053000.jpg,1256,train,/images/train/M0450C053000.jpg,True
M0450C054000.jpg,1257,train,/images/train/M0450C054000.jpg,True
M0450C055000.jpg,1258,train,/images/train/M0450C055000.jpg,True
M0450C056000.jpg,1259,train,/images/train/M0450C056000.jpg,True
M0450C057000.jpg,1260,test,/images/test/M0450C057000.jpg,True
M0450C058000.jpg,1261,test,/images/test/M0450C058000.jpg,True
M0450C059000.jpg,1262,train,/images/train/M0450C059000.jpg,True
M0450C060000.jpg,1263,train,/images/train/M0450C060000.jpg,True
M0451C007100.jpg,1264,test,/images/test/M0451C007100.jpg,True
M0451C008100.jpg,1265,train,/images/train/M0451C008100.jpg,True
M0451C009100.jpg,1266,train,/images/train/M0451C009100.jpg,True
M0451C017100.jpg,1267,train,/images/train/M0451C017100.jpg,True
M0451C018100.jpg,1268,train,/images/train/M0451C018100.jpg,True
M0451C019100.jpg,1269,train,/images/train/M0451C019100.jpg,True
M0451C020100.jpg,1270,train,/images/train/M0451C020100.jpg,True
M0451C021100.jpg,1271,test,/images/test/M0451C021100.jpg,True
M0451C022100.jpg,1272,train,/images/train/M0451C022100.jpg,True
M0451C023100.jpg,1273,train,/images/train/M0451C023100.jpg,True
M0451C026100.jpg,1274,test,/images/test/M0451C026100.jpg,True
M0451C027100.jpg,1275,train,/images/train/M0451C027100.jpg,True
M0451C028100.jpg,1276,train,/images/train/M0451C028100.jpg,True
M0451C029100.jpg,1277,train,/images/train/M0451C029100.jpg,True
M0451C030100.jpg,1278,train,/images/train/M0451C030100.jpg,True
M0451C034100.jpg,1279,train,/images/train/M0451C034100.jpg,True
M0451C035100.jpg,1280,train,/images/train/M0451C035100.jpg,True
M0451C036100.jpg,1281,train,/images/train/M0451C036100.jpg,True
M0451C037100.jpg,1282,train,/images/train/M0451C037100.jpg,True
M0451C042100.jpg,1283,train,/images/train/M0451C042100.jpg,True
M0451C045100.jpg,1284,train,/images/train/M0451C045100.jpg,False
M0451C046100.jpg,1285,train,/images/train/M0451C046100.jpg,False
M0451C047100.jpg,1286,train,/images/train/M0451C047100.jpg,True
M0451C049100.jpg,1287,train,/images/train/M0451C049100.jpg,True
M0451C050100.jpg,1288,train,/images/train/M0451C050100.jpg,True
M0451C051100.jpg,1289,train,/images/train/M0451C051100.jpg,True
M0451C052100.jpg,1290,train,/images/train/M0451C052100.jpg,False
M0451C054100.jpg,1291,train,/images/train/M0451C054100.jpg,False
M0451C055100.jpg,1292,train,/images/train/M0451C055100.jpg,True
M0451C056100.jpg,1293,train,/images/train/M0451C056100.jpg,True
M0451C057100.jpg,1294,train,/images/train/M0451C057100.jpg,True
M0451C058100.jpg,1295,test,/images/test/M0451C058100.jpg,True
M0451C059100.jpg,1296,train,/images/train/M0451C059100.jpg,False
M0451C060100.jpg,1297,train,/images/train/M0451C060100.jpg,True
M0452C001100.jpg,1298,train,/images/train/M0452C001100.jpg,True
M0452C002100.jpg,1299,test,/images/test/M0452C002100.jpg,True
M0452C003100.jpg,1300,train,/images/train/M0452C003100.jpg,True
M0452C004100.jpg,1301,train,/images/train/M0452C004100.jpg,True
M0452C005100.jpg,1302,train,/images/train/M0452C005100.jpg,True
M0452C006100.jpg,1303,test,/images/test/M0452C006100.jpg,True
M0452C007100.jpg,1304,test,/images/test/M0452C007100.jpg,True
M0452C008100.jpg,1305,test,/images/test/M0452C008100.jpg,True
M0452C011100.jpg,1306,train,/images/train/M0452C011100.jpg,True
M0452C016100.jpg,1307,train,/images/train/M0452C016100.jpg,False
M0452C017100.jpg,1308,train,/images/train/M0452C017100.jpg,True
M0452C019100.jpg,0,test,/images/test/M0452C019100.jpg,True
M0452C020100.jpg,1,train,/images/train/M0452C020100.jpg,True
M0452C021100.jpg,2,train,/images/train/M0452C021100.jpg,True
M0452C024100.jpg,3,train,/images/train/M0452C024100.jpg,True
M0452C026100.jpg,4,train,/images/train/M0452C026100.jpg,True
M0452C027100.jpg,5,train,/images/train/M0452C027100.jpg,True
M0452C028100.jpg,6,train,/images/train/M0452C028100.jpg,True
M0452C029100.jpg,7,train,/images/train/M0452C029100.jpg,True
M0452C030100.jpg,8,train,/images/train/M0452C030100.jpg,True
M0452C031100.jpg,9,train,/images/train/M0452C031100.jpg,True
M0452C032100.jpg,10,train,/images/train/M0452C032100.jpg,True
M0452C033100.jpg,11,train,/images/train/M0452C033100.jpg,True
M0452C034100.jpg,12,train,/images/train/M0452C034100.jpg,True
M0452C035100.jpg,13,train,/images/train/M0452C035100.jpg,True
M0452C036100.jpg,14,train,/images/train/M0452C036100.jpg,True
M0452C037100.jpg,15,test,/images/test/M0452C037100.jpg,True
M0452C038100.jpg,16,test,/images/test/M0452C038100.jpg,True
M0452C039100.jpg,17,train,/images/train/M0452C039100.jpg,True
M0452C040100.jpg,18,train,/images/train/M0452C040100.jpg,True
M0452C041100.jpg,19,train,/images/train/M0452C041100.jpg,True
M0452C046100.jpg,20,train,/images/train/M0452C046100.jpg,True
M0452C048100.jpg,21,train,/images/train/M0452C048100.jpg,True
M0452C050100.jpg,22,train,/images/train/M0452C050100.jpg,True
M0452C051100.jpg,23,train,/images/train/M0452C051100.jpg,True
M0452C052100.jpg,24,train,/images/train/M0452C052100.jpg,True
M0452C053100.jpg,25,train,/images/train/M0452C053100.jpg,True
M0452C054100.jpg,26,train,/images/train/M0452C054100.jpg,True
M0452C055100.jpg,27,train,/images/train/M0452C055100.jpg,True
M0452C056100.jpg,28,train,/images/train/M0452C056100.jpg,True
M0452C057100.jpg,29,train,/images/train/M0452C057100.jpg,True
M0452C058100.jpg,30,train,/images/train/M0452C058100.jpg,True
M0452C059100.jpg,31,train,/images/train/M0452C059100.jpg,True
M0452C060100.jpg,32,train,/images/train/M0452C060100.jpg,True
M0453C001100.jpg,33,train,/images/train/M0453C001100.jpg,True
M0453C004100.jpg,34,train,/images/train/M0453C004100.jpg,True
M0453C006100.jpg,35,train,/images/train/M0453C006100.jpg,True
M0453C010100.jpg,36,train,/images/train/M0453C010100.jpg,True
M0453C011100.jpg,37,train,/images/train/M0453C011100.jpg,True
M0453C013100.jpg,38,train,/images/train/M0453C013100.jpg,True
M0453C015100.jpg,39,test,/images/test/M0453C015100.jpg,True
M0453C016100.jpg,40,test,/images/test/M0453C016100.jpg,True
M0453C017100.jpg,41,train,/images/train/M0453C017100.jpg,True
M0453C018100.jpg,42,train,/images/train/M0453C018100.jpg,True
M0453C019100.jpg,43,train,/images/train/M0453C019100.jpg,True
M0453C020100.jpg,44,train,/images/train/M0453C020100.jpg,True
M0453C021100.jpg,45,test,/images/test/M0453C021100.jpg,True
M0453C022100.jpg,46,train,/images/train/M0453C022100.jpg,True
M0453C023100.jpg,47,train,/images/train/M0453C023100.jpg,True
M0453C024100.jpg,48,train,/images/train/M0453C024100.jpg,True
M0453C025100.jpg,49,train,/images/train/M0453C025100.jpg,True
M0453C026100.jpg,50,train,/images/train/M0453C026100.jpg,True
M0453C027100.jpg,51,train,/images/train/M0453C027100.jpg,True
M0453C028100.jpg,52,train,/images/train/M0453C028100.jpg,True
M0453C029100.jpg,53,train,/images/train/M0453C029100.jpg,False
M0453C033100.jpg,54,train,/images/train/M0453C033100.jpg,True
M0453C035100.jpg,55,train,/images/train/M0453C035100.jpg,True
