filename,group,image_path,clean
M0364C010000.jpg,train,/images/train/M0364C010000.jpg,True
M0364C011000.jpg,train,/images/train/M0364C011000.jpg,True
M0364C012000.jpg,test,/images/test/M0364C012000.jpg,True
M0364C015000.jpg,train,/images/train/M0364C015000.jpg,True
M0364C016000.jpg,train,/images/train/M0364C016000.jpg,True
M0364C017000.jpg,train,/images/train/M0364C017000.jpg,True
M0364C018000.jpg,train,/images/train/M0364C018000.jpg,True
M0364C019000.jpg,train,/images/train/M0364C019000.jpg,True
M0364C023000.jpg,train,/images/train/M0364C023000.jpg,True
M0364C025000.jpg,train,/images/train/M0364C025000.jpg,True
M0364C027000.jpg,train,/images/train/M0364C027000.jpg,True
M0364C028000.jpg,train,/images/train/M0364C028000.jpg,True
M0364C034000.jpg,test,/images/test/M0364C034000.jpg,True
M0364C035000.jpg,train,/images/train/M0364C035000.jpg,True
M0364C036000.jpg,train,/images/train/M0364C036000.jpg,True
M0364C039000.jpg,train,/images/train/M0364C039000.jpg,True
M0364C041000.jpg,train,/images/train/M0364C041000.jpg,True
M0364C042000.jpg,train,/images/train/M0364C042000.jpg,True
M0364C044000.jpg,test,/images/test/M0364C044000.jpg,True
M0364C045000.jpg,train,/images/train/M0364C045000.jpg,True
M0364C050000.jpg,train,/images/train/M0364C050000.jpg,True
M0364C051000.jpg,train,/images/train/M0364C051000.jpg,True
M0364C052000.jpg,train,/images/train/M0364C052000.jpg,True
M0364C053000.jpg,test,/images/test/M0364C053000.jpg,True
M0364C060000.jpg,train,/images/train/M0364C060000.jpg,True
M0365C042100.jpg,train,/images/train/M0365C042100.jpg,True
M0365C051100.jpg,train,/images/train/M0365C051100.jpg,True
M0365C058100.jpg,train,/images/train/M0365C058100.jpg,True
M0366C019100.jpg,train,/images/train/M0366C019100.jpg,True
M0366C049100.jpg,test,/images/test/M0366C049100.jpg,True
M0374C013100.jpg,train,/images/train/M0374C013100.jpg,True
M0374C027100.jpg,train,/images/train/M0374C027100.jpg,True
M0374C029100.jpg,train,/images/train/M0374C029100.jpg,True
M0374C040100.jpg,train,/images/train/M0374C040100.jpg,True
M0374C042100.jpg,test,/images/test/M0374C042100.jpg,True
M0374C045100.jpg,train,/images/train/M0374C045100.jpg,True
M0374C049100.jpg,train,/images/train/M0374C049100.jpg,True
M0374C050100.jpg,train,/images/train/M0374C050100.jpg,True
M0374C052100.jpg,train,/images/train/M0374C052100.jpg,True
M0374C060100.jpg,train,/images/train/M0374C060100.jpg,True
M0375C019100.jpg,test,/images/test/M0375C019100.jpg,True
M0375C032100.jpg,train,/images/train/M0375C032100.jpg,True
M0375C039100.jpg,train,/images/train/M0375C039100.jpg,True
M0375C042100.jpg,train,/images/train/M0375C042100.jpg,True
M0376C002100.jpg,train,/images/train/M0376C002100.jpg,True
M0376C003100.jpg,train,/images/train/M0376C003100.jpg,True
M0376C005100.jpg,train,/images/train/M0376C005100.jpg,True
M0376C009100.jpg,test,/images/test/M0376C009100.jpg,True
M0376C011100.jpg,test,/images/test/M0376C011100.jpg,True
M0376C012100.jpg,train,/images/train/M0376C012100.jpg,True
M0376C035100.jpg,test,/images/test/M0376C035100.jpg,True
M0376C038100.jpg,train,/images/train/M0376C038100.jpg,True
M0378C036000.jpg,train,/images/train/M0378C036000.jpg,True
M0389C002000.jpg,train,/images/train/M0389C002000.jpg,True
M0389C003000.jpg,train,/images/train/M0389C003000.jpg,True
M0389C004000.jpg,train,/images/train/M0389C004000.jpg,True
M0389C010000.jpg,train,/images/train/M0389C010000.jpg,True
M0389C011000.jpg,train,/images/train/M0389C011000.jpg,True
M0389C012000.jpg,train,/images/train/M0389C012000.jpg,True
M0389C013000.jpg,train,/images/train/M0389C013000.jpg,True
M0389C014000.jpg,train,/images/train/M0389C014000.jpg,True
M0389C015000.jpg,train,/images/train/M0389C015000.jpg,True
M0389C016000.jpg,train,/images/train/M0389C016000.jpg,True
M0389C017000.jpg,train,/images/train/M0389C017000.jpg,True
M0389C018000.jpg,test,/images/test/M0389C018000.jpg,True
M0389C019000.jpg,train,/images/train/M0389C019000.jpg,True
M0389C022000.jpg,train,/images/train/M0389C022000.jpg,True
M0389C024000.jpg,test,/images/test/M0389C024000.jpg,True
M0389C025000.jpg,train,/images/train/M0389C025000.jpg,True
M0389C026000.jpg,train,/images/train/M0389C026000.jpg,True
M0389C027000.jpg,train,/images/train/M0389C027000.jpg,True
M0389C035000.jpg,train,/images/train/M0389C035000.jpg,True
M0389C036000.jpg,train,/images/train/M0389C036000.jpg,True
M0389C039000.jpg,test,/images/test/M0389C039000.jpg,True
M0389C041000.jpg,test,/images/test/M0389C041000.jpg,True
M0389C042000.jpg,train,/images/train/M0389C042000.jpg,False
M0389C043000.jpg,train,/images/train/M0389C043000.jpg,True
M0389C044000.jpg,test,/images/test/M0389C044000.jpg,True
M0389C046000.jpg,train,/images/train/M0389C046000.jpg,True
M0389C047000.jpg,train,/images/train/M0389C047000.jpg,True
M0389C048000.jpg,train,/images/train/M0389C048000.jpg,True
M0389C049000.jpg,train,/images/train/M0389C049000.jpg,True
M0389C050000.jpg,train,/images/train/M0389C050000.jpg,True
M0389C051000.jpg,train,/images/train/M0389C051000.jpg,True
M0389C052000.jpg,train,/images/train/M0389C052000.jpg,True
M0389C055000.jpg,train,/images/train/M0389C055000.jpg,True
M0389C056000.jpg,test,/images/test/M0389C056000.jpg,True
M0389C058000.jpg,train,/images/train/M0389C058000.jpg,True
M0389C059000.jpg,train,/images/train/M0389C059000.jpg,True
M0390C041000.jpg,train,/images/train/M0390C041000.jpg,False
M0391C001000.jpg,train,/images/train/M0391C001000.jpg,True
M0391C003000.jpg,train,/images/train/M0391C003000.jpg,True
M0391C004000.jpg,train,/images/train/M0391C004000.jpg,True
M0391C005000.jpg,train,/images/train/M0391C005000.jpg,True
M0391C006000.jpg,train,/images/train/M0391C006000.jpg,True
M0391C007000.jpg,train,/images/train/M0391C007000.jpg,True
M0391C009000.jpg,train,/images/train/M0391C009000.jpg,True
M0391C010000.jpg,train,/images/train/M0391C010000.jpg,True
M0391C011000.jpg,train,/images/train/M0391C011000.jpg,True
M0391C012000.jpg,test,/images/test/M0391C012000.jpg,True
M0391C013000.jpg,train,/images/train/M0391C013000.jpg,True
M0391C014000.jpg,test,/images/test/M0391C014000.jpg,True
M0391C015000.jpg,test,/images/test/M0391C015000.jpg,True
M0391C016000.jpg,test,/images/test/M0391C016000.jpg,True
M0391C017000.jpg,train,/images/train/M0391C017000.jpg,True
M0391C018000.jpg,test,/images/test/M0391C018000.jpg,True
M0391C019000.jpg,train,/images/train/M0391C019000.jpg,True
M0391C020000.jpg,train,/images/train/M0391C020000.jpg,True
M0391C022000.jpg,train,/images/train/M0391C022000.jpg,True
M0391C024000.jpg,train,/images/train/M0391C024000.jpg,True
M0391C025000.jpg,train,/images/train/M0391C025000.jpg,True
M0391C026000.jpg,train,/images/train/M0391C026000.jpg,True
M0391C027000.jpg,train,/images/train/M0391C027000.jpg,True
M0391C029000.jpg,train,/images/train/M0391C029000.jpg,True
M0391C032000.jpg,train,/images/train/M0391C032000.jpg,True
M0391C034000.jpg,train,/images/train/M0391C034000.jpg,True
M0391C039000.jpg,train,/images/train/M0391C039000.jpg,True
M0391C040000.jpg,train,/images/train/M0391C040000.jpg,True
M0391C042000.jpg,test,/images/test/M0391C042000.jpg,False
M0391C046000.jpg,train,/images/train/M0391C046000.jpg,True
M0391C047000.jpg,test,/images/test/M0391C047000.jpg,True
M0391C048000.jpg,train,/images/train/M0391C048000.jpg,True
M0391C049000.jpg,train,/images/train/M0391C049000.jpg,True
M0391C050000.jpg,train,/images/train/M0391C050000.jpg,True
M0391C051000.jpg,train,/images/train/M0391C051000.jpg,True
M0391C054000.jpg,train,/images/train/M0391C054000.jpg,True
M0391C058000.jpg,test,/images/test/M0391C058000.jpg,True
M0393C001000.jpg,train,/images/train/M0393C001000.jpg,True
M0393C002000.jpg,train,/images/train/M0393C002000.jpg,True
M0393C003000.jpg,train,/images/train/M0393C003000.jpg,True
M0393C006000.jpg,train,/images/train/M0393C006000.jpg,True
M0393C009000.jpg,train,/images/train/M0393C009000.jpg,True
M0393C010000.jpg,train,/images/train/M0393C010000.jpg,True
M0393C011000.jpg,test,/images/test/M0393C011000.jpg,True
M0393C012000.jpg,test,/images/test/M0393C012000.jpg,True
M0393C014000.jpg,train,/images/train/M0393C014000.jpg,True
M0393C015000.jpg,train,/images/train/M0393C015000.jpg,True
M0393C017000.jpg,train,/images/train/M0393C017000.jpg,True
M0393C018000.jpg,train,/images/train/M0393C018000.jpg,True
M0393C019000.jpg,train,/images/train/M0393C019000.jpg,True
M0393C024000.jpg,train,/images/train/M0393C024000.jpg,True
M0393C025000.jpg,train,/images/train/M0393C025000.jpg,True
M0393C029000.jpg,train,/images/train/M0393C029000.jpg,True
M0393C036000.jpg,train,/images/train/M0393C036000.jpg,True
M0393C038000.jpg,train,/images/train/M0393C038000.jpg,True
M0393C043000.jpg,train,/images/train/M0393C043000.jpg,True
M0393C045000.jpg,train,/images/train/M0393C045000.jpg,True
M0393C047000.jpg,train,/images/train/M0393C047000.jpg,True
M0393C049000.jpg,train,/images/train/M0393C049000.jpg,True
M0393C050000.jpg,train,/images/train/M0393C050000.jpg,True
M0393C051000.jpg,train,/images/train/M0393C051000.jpg,True
M0393C052000.jpg,train,/images/train/M0393C052000.jpg,True
M0393C059000.jpg,train,/images/train/M0393C059000.jpg,True
M0395C001000.jpg,train,/images/train/M0395C001000.jpg,True
M0395C008000.jpg,train,/images/train/M0395C008000.jpg,True
M0395C009000.jpg,train,/images/train/M0395C009000.jpg,True
M0395C010000.jpg,train,/images/train/M0395C010000.jpg,True
M0395C011000.jpg,train,/images/train/M0395C011000.jpg,True
M0395C012000.jpg,train,/images/train/M0395C012000.jpg,True
M0395C014000.jpg,train,/images/train/M0395C014000.jpg,True
M0395C015000.jpg,train,/images/train/M0395C015000.jpg,True
M0395C016000.jpg,test,/images/test/M0395C016000.jpg,True
M0395C017000.jpg,train,/images/train/M0395C017000.jpg,True
M0395C019000.jpg,test,/images/test/M0395C019000.jpg,True
M0395C020000.jpg,train,/images/train/M0395C020000.jpg,True
M0395C022000.jpg,train,/images/train/M0395C022000.jpg,True
M0395C024000.jpg,test,/images/test/M0395C024000.jpg,True
M0395C025000.jpg,train,/images/train/M0395C025000.jpg,True
M0395C026000.jpg,test,/images/test/M0395C026000.jpg,True
M0395C027000.jpg,test,/images/test/M0395C027000.jpg,True
M0395C029000.jpg,train,/images/train/M0395C029000.jpg,True
M0395C032000.jpg,train,/images/train/M0395C032000.jpg,True
M0395C033000.jpg,train,/images/train/M0395C033000.jpg,True
M0395C034000.jpg,train,/images/train/M0395C034000.jpg,True
M0395C035000.jpg,train,/images/train/M0395C035000.jpg,True
M0395C036000.jpg,train,/images/train/M0395C036000.jpg,True
M0395C037000.jpg,train,/images/train/M0395C037000.jpg,True
M0395C038000.jpg,test,/images/test/M0395C038000.jpg,True
M0395C039000.jpg,train,/images/train/M0395C039000.jpg,True
M0395C041000.jpg,train,/images/train/M0395C041000.jpg,True
M0395C042000.jpg,train,/images/train/M0395C042000.jpg,True
M0395C043000.jpg,test,/images/test/M0395C043000.jpg,True
M0395C044000.jpg,train,/images/train/M0395C044000.jpg,True
M0395C046000.jpg,train,/images/train/M0395C046000.jpg,True
M0395C047000.jpg,train,/images/train/M0395C047000.jpg,True
M0395C048000.jpg,train,/images/train/M0395C048000.jpg,True
M0395C049000.jpg,train,/images/train/M0395C049000.jpg,True
M0395C050000.jpg,train,/images/train/M0395C050000.jpg,True
M0395C051000.jpg,train,/images/train/M0395C051000.jpg,True
M0395C052000.jpg,train,/images/train/M0395C052000.jpg,True
M0395C053000.jpg,train,/images/train/M0395C053000.jpg,True
M0395C055000.jpg,train,/images/train/M0395C055000.jpg,True
M0395C056000.jpg,train,/images/train/M0395C056000.jpg,True
M0395C057000.jpg,train,/images/train/M0395C057000.jpg,True
M0395C059000.jpg,train,/images/train/M0395C059000.jpg,True
M0395C060000.jpg,train,/images/train/M0395C060000.jpg,True
M0396C059000.jpg,train,/images/train/M0396C059000.jpg,True
M0397C001000.jpg,test,/images/test/M0397C001000.jpg,False
M0397C002000.jpg,train,/images/train/M0397C002000.jpg,True
M0397C003000.jpg,train,/images/train/M0397C003000.jpg,True
M0397C004000.jpg,train,/images/train/M0397C004000.jpg,True
M0397C006000.jpg,train,/images/train/M0397C006000.jpg,True
M0397C008000.jpg,train,/images/train/M0397C008000.jpg,True
M0397C009000.jpg,test,/images/test/M0397C009000.jpg,True
M0397C010000.jpg,train,/images/train/M0397C010000.jpg,True
M0397C011000.jpg,train,/images/train/M0397C011000.jpg,True
M0397C012000.jpg,train,/images/train/M0397C012000.jpg,True
M0397C015000.jpg,train,/images/train/M0397C015000.jpg,True
M0397C016000.jpg,test,/images/test/M0397C016000.jpg,True
M0397C017000.jpg,train,/images/train/M0397C017000.jpg,True
M0397C018000.jpg,train,/images/train/M0397C018000.jpg,True
M0397C019000.jpg,train,/images/train/M0397C019000.jpg,True
M0397C020000.jpg,train,/images/train/M0397C020000.jpg,True
M0397C023000.jpg,test,/images/test/M0397C023000.jpg,True
M0397C024000.jpg,train,/images/train/M0397C024000.jpg,True
M0397C025000.jpg,train,/images/train/M0397C025000.jpg,True
M0397C026000.jpg,train,/images/train/M0397C026000.jpg,True
M0397C034000.jpg,train,/images/train/M0397C034000.jpg,True
M0397C035000.jpg,train,/images/train/M0397C035000.jpg,True
M0397C036000.jpg,train,/images/train/M0397C036000.jpg,True
M0397C037000.jpg,train,/images/train/M0397C037000.jpg,True
M0397C038000.jpg,train,/images/train/M0397C038000.jpg,True
M0397C039000.jpg,train,/images/train/M0397C039000.jpg,True
M0397C041000.jpg,test,/images/test/M0397C041000.jpg,True
M0397C042000.jpg,train,/images/train/M0397C042000.jpg,True
M0397C043000.jpg,train,/images/train/M0397C043000.jpg,True
M0397C044000.jpg,train,/images/train/M0397C044000.jpg,True
M0397C045000.jpg,train,/images/train/M0397C045000.jpg,True
M0397C046000.jpg,train,/images/train/M0397C046000.jpg,True
M0397C048000.jpg,train,/images/train/M0397C048000.jpg,True
M0397C049000.jpg,train,/images/train/M0397C049000.jpg,True
M0397C057000.jpg,train,/images/train/M0397C057000.jpg,True
M0397C059000.jpg,train,/images/train/M0397C059000.jpg,True
M0397C060000.jpg,train,/images/train/M0397C060000.jpg,True
M0399C009000.jpg,train,/images/train/M0399C009000.jpg,True
M0399C010000.jpg,train,/images/train/M0399C010000.jpg,True
M0399C012000.jpg,train,/images/train/M0399C012000.jpg,True
M0399C013000.jpg,train,/images/train/M0399C013000.jpg,True
M0399C016000.jpg,train,/images/train/M0399C016000.jpg,True
M0399C019000.jpg,test,/images/test/M0399C019000.jpg,True
M0399C022000.jpg,test,/images/test/M0399C022000.jpg,True
M0399C025000.jpg,train,/images/train/M0399C025000.jpg,True
M0399C027000.jpg,train,/images/train/M0399C027000.jpg,True
M0399C028000.jpg,train,/images/train/M0399C028000.jpg,True
M0399C033000.jpg,test,/images/test/M0399C033000.jpg,True
M0399C035000.jpg,train,/images/train/M0399C035000.jpg,True
M0399C038000.jpg,train,/images/train/M0399C038000.jpg,True
M0399C043000.jpg,train,/images/train/M0399C043000.jpg,True
M0399C045000.jpg,test,/images/test/M0399C045000.jpg,True
M0399C047000.jpg,train,/images/train/M0399C047000.jpg,True
M0399C049000.jpg,train,/images/train/M0399C049000.jpg,True
M0399C051000.jpg,train,/images/train/M0399C051000.jpg,True
M0399C060000.jpg,train,/images/train/M0399C060000.jpg,True
M0400C036000.jpg,test,/images/test/M0400C036000.jpg,True
M0403C042000.jpg,train,/images/train/M0403C042000.jpg,True
M0409C011000.jpg,train,/images/train/M0409C011000.jpg,True
M0411C032000.jpg,train,/images/train/M0411C032000.jpg,True
M0411C034000.jpg,train,/images/train/M0411C034000.jpg,False
M0411C036000.jpg,train,/images/train/M0411C036000.jpg,False
M0411C037000.jpg,train,/images/train/M0411C037000.jpg,True
M0411C045000.jpg,train,/images/train/M0411C045000.jpg,True
M0411C050000.jpg,train,/images/train/M0411C050000.jpg,True
M0411C052000.jpg,train,/images/train/M0411C052000.jpg,True
M0411C059000.jpg,train,/images/train/M0411C059000.jpg,False
M0411C060000.jpg,test,/images/test/M0411C060000.jpg,False
M0414C012100.jpg,train,/images/train/M0414C012100.jpg,True
M0414C022100.jpg,train,/images/train/M0414C022100.jpg,True
M0414C026100.jpg,train,/images/train/M0414C026100.jpg,True
M0414C027100.jpg,train,/images/train/M0414C027100.jpg,False
M0414C031100.jpg,train,/images/train/M0414C031100.jpg,False
M0414C035100.jpg,train,/images/train/M0414C035100.jpg,True
M0414C042100.jpg,train,/images/train/M0414C042100.jpg,True
M0420C047100.jpg,train,/images/train/M0420C047100.jpg,False
M0421C029100.jpg,train,/images/train/M0421C029100.jpg,True
M0421C039100.jpg,train,/images/train/M0421C039100.jpg,True
M0421C049100.jpg,test,/images/test/M0421C049100.jpg,True
M0422C030100.jpg,train,/images/train/M0422C030100.jpg,False
M0423C014100.jpg,test,/images/test/M0423C014100.jpg,True
M0424C030100.jpg,test,/images/test/M0424C030100.jpg,False
M0453C034100.jpg,train,/images/train/M0453C034100.jpg,False
M0454C011100.jpg,train,/images/train/M0454C011100.jpg,True
M0454C014100.jpg,train,/images/train/M0454C014100.jpg,True
M0454C019100.jpg,train,/images/train/M0454C019100.jpg,False
M0454C034100.jpg,train,/images/train/M0454C034100.jpg,False
M0455C002100.jpg,train,/images/train/M0455C002100.jpg,True
M0455C003100.jpg,test,/images/test/M0455C003100.jpg,True
M0455C005100.jpg,train,/images/train/M0455C005100.jpg,True
M0455C009100.jpg,train,/images/train/M0455C009100.jpg,False
M0455C011100.jpg,train,/images/train/M0455C011100.jpg,True
M0455C012100.jpg,train,/images/train/M0455C012100.jpg,True
M0455C023100.jpg,train,/images/train/M0455C023100.jpg,True
M0455C026100.jpg,train,/images/train/M0455C026100.jpg,True
M0455C030100.jpg,test,/images/test/M0455C030100.jpg,True
M0455C035100.jpg,train,/images/train/M0455C035100.jpg,True
M0455C038100.jpg,train,/images/train/M0455C038100.jpg,True
M0455C039100.jpg,train,/images/train/M0455C039100.jpg,False
M0455C041100.jpg,train,/images/train/M0455C041100.jpg,True
M0455C042100.jpg,test,/images/test/M0455C042100.jpg,True
M0455C047100.jpg,train,/images/train/M0455C047100.jpg,True
M0455C050100.jpg,train,/images/train/M0455C050100.jpg,True
M0455C052100.jpg,train,/images/train/M0455C052100.jpg,True
M0455C055100.jpg,train,/images/train/M0455C055100.jpg,True
M0455C057100.jpg,train,/images/train/M0455C057100.jpg,True
M0455C059100.jpg,train,/images/train/M0455C059100.jpg,True
M0456C012100.jpg,test,/images/test/M0456C012100.jpg,True
M0456C021100.jpg,train,/images/train/M0456C021100.jpg,False
M0456C022100.jpg,train,/images/train/M0456C022100.jpg,True
M0456C026100.jpg,train,/images/train/M0456C026100.jpg,True
M0456C027100.jpg,test,/images/test/M0456C027100.jpg,True
M0456C031100.jpg,train,/images/train/M0456C031100.jpg,True
M0456C035100.jpg,train,/images/train/M0456C035100.jpg,True
M0456C039100.jpg,train,/images/train/M0456C039100.jpg,True
M0456C042100.jpg,train,/images/train/M0456C042100.jpg,True
M0457C001010.jpg,train,/images/train/M0457C001010.jpg,True
M0457C040010.jpg,train,/images/train/M0457C040010.jpg,True
M0464C001000.jpg,train,/images/train/M0464C001000.jpg,True
M0465C007000.jpg,train,/images/train/M0465C007000.jpg,True
M0465C009000.jpg,train,/images/train/M0465C009000.jpg,True
M0469C011000.jpg,test,/images/test/M0469C011000.jpg,True
M0469C012000.jpg,train,/images/train/M0469C012000.jpg,True
M0473C002000.jpg,test,/images/test/M0473C002000.jpg,True
M0473C012000.jpg,train,/images/train/M0473C012000.jpg,True
M0473C027000.jpg,train,/images/train/M0473C027000.jpg,True
M0480C001010.jpg,train,/images/train/M0480C001010.jpg,True
M0480C013010.jpg,train,/images/train/M0480C013010.jpg,False
M0480C040010.jpg,train,/images/train/M0480C040010.jpg,True
M0481C040010.jpg,train,/images/train/M0481C040010.jpg,True
M0506C041000.jpg,train,/images/train/M0506C041000.jpg,True
M0569C001100.jpg,train,/images/train/M0569C001100.jpg,True
M0569C002100.jpg,train,/images/train/M0569C002100.jpg,True
M0569C003100.jpg,train,/images/train/M0569C003100.jpg,True
M0569C006100.jpg,train,/images/train/M0569C006100.jpg,True
M0569C007100.jpg,test,/images/test/M0569C007100.jpg,True
M0569C009100.jpg,test,/images/test/M0569C009100.jpg,True
M0569C012100.jpg,train,/images/train/M0569C012100.jpg,True
M0569C014100.jpg,train,/images/train/M0569C014100.jpg,True
M0569C016100.jpg,train,/images/train/M0569C016100.jpg,True
M0569C018100.jpg,train,/images/train/M0569C018100.jpg,True
M0569C020100.jpg,train,/images/train/M0569C020100.jpg,True
M0569C021100.jpg,train,/images/train/M0569C021100.jpg,True
M0569C022100.jpg,train,/images/train/M0569C022100.jpg,True
M0569C023100.jpg,train,/images/train/M0569C023100.jpg,True
M0569C024100.jpg,train,/images/train/M0569C024100.jpg,True
M0569C025100.jpg,train,/images/train/M0569C025100.jpg,True
M0569C026100.jpg,train,/images/train/M0569C026100.jpg,True
M0569C027100.jpg,train,/images/train/M0569C027100.jpg,True
M0569C028100.jpg,train,/images/train/M0569C028100.jpg,True
M0569C029100.jpg,train,/images/train/M0569C029100.jpg,True
M0569C030100.jpg,test,/images/test/M0569C030100.jpg,True
M0569C032100.jpg,train,/images/train/M0569C032100.jpg,True
M0569C034100.jpg,train,/images/train/M0569C034100.jpg,True
M0569C035100.jpg,train,/images/train/M0569C035100.jpg,True
M0569C036100.jpg,train,/images/train/M0569C036100.jpg,True
M0569C038100.jpg,train,/images/train/M0569C038100.jpg,True
M0569C040100.jpg,train,/images/train/M0569C040100.jpg,True
M0569C041100.jpg,train,/images/train/M0569C041100.jpg,True
M0569C043100.jpg,train,/images/train/M0569C043100.jpg,True
M0569C044100.jpg,test,/images/test/M0569C044100.jpg,True
M0569C045100.jpg,train,/images/train/M0569C045100.jpg,True
M0569C046100.jpg,train,/images/train/M0569C046100.jpg,True
M0569C047100.jpg,train,/images/train/M0569C047100.jpg,True
M0569C048100.jpg,train,/images/train/M0569C048100.jpg,True
M0569C049100.jpg,train,/images/train/M0569C049100.jpg,True
M0569C050100.jpg,train,/images/train/M0569C050100.jpg,True
M0569C052100.jpg,test,/images/test/M0569C052100.jpg,True
M0569C054100.jpg,train,/images/train/M0569C054100.jpg,False
M0569C058100.jpg,test,/images/test/M0569C058100.jpg,True
M0569C060100.jpg,test,/images/test/M0569C060100.jpg,True
M0569C062100.jpg,train,/images/train/M0569C062100.jpg,True
M0572C001000.jpg,train,/images/train/M0572C001000.jpg,True
M0572C009000.jpg,test,/images/test/M0572C009000.jpg,False
M0572C012000.jpg,train,/images/train/M0572C012000.jpg,True
M0572C014000.jpg,train,/images/train/M0572C014000.jpg,True
M0572C016000.jpg,test,/images/test/M0572C016000.jpg,True
M0572C017000.jpg,train,/images/train/M0572C017000.jpg,True
M0572C018000.jpg,test,/images/test/M0572C018000.jpg,True
M0572C020000.jpg,train,/images/train/M0572C020000.jpg,True
M0572C021000.jpg,train,/images/train/M0572C021000.jpg,True
M0572C023000.jpg,train,/images/train/M0572C023000.jpg,True
M0572C025000.jpg,test,/images/test/M0572C025000.jpg,True
M0572C026000.jpg,test,/images/test/M0572C026000.jpg,True
M0572C027000.jpg,test,/images/test/M0572C027000.jpg,True
M0572C029000.jpg,test,/images/test/M0572C029000.jpg,True
M0572C032000.jpg,train,/images/train/M0572C032000.jpg,True
M0572C034000.jpg,train,/images/train/M0572C034000.jpg,True
M0572C036000.jpg,train,/images/train/M0572C036000.jpg,True
M0572C038000.jpg,test,/images/test/M0572C038000.jpg,True
M0572C043000.jpg,train,/images/train/M0572C043000.jpg,True
M0572C045000.jpg,train,/images/train/M0572C045000.jpg,True
M0572C047000.jpg,train,/images/train/M0572C047000.jpg,True
M0572C049000.jpg,train,/images/train/M0572C049000.jpg,True
M0572C052000.jpg,train,/images/train/M0572C052000.jpg,True
M0572C058000.jpg,train,/images/train/M0572C058000.jpg,True
M0572C060000.jpg,test,/images/test/M0572C060000.jpg,True
M0573C001000.jpg,train,/images/train/M0573C001000.jpg,True
M0573C003000.jpg,train,/images/train/M0573C003000.jpg,True
M0573C005000.jpg,train,/images/train/M0573C005000.jpg,True
M0573C012000.jpg,test,/images/test/M0573C012000.jpg,True
M0573C014000.jpg,train,/images/train/M0573C014000.jpg,True
M0573C016000.jpg,train,/images/train/M0573C016000.jpg,True
M0573C017000.jpg,train,/images/train/M0573C017000.jpg,True
M0573C018000.jpg,train,/images/train/M0573C018000.jpg,True
M0573C021000.jpg,test,/images/test/M0573C021000.jpg,True
M0573C023000.jpg,train,/images/train/M0573C023000.jpg,False
M0573C025000.jpg,test,/images/test/M0573C025000.jpg,True
M0573C026000.jpg,train,/images/train/M0573C026000.jpg,True
M0573C027000.jpg,train,/images/train/M0573C027000.jpg,True
M0573C032000.jpg,train,/images/train/M0573C032000.jpg,True
M0573C034000.jpg,train,/images/train/M0573C034000.jpg,True
M0573C036000.jpg,train,/images/train/M0573C036000.jpg,True
M0573C039000.jpg,train,/images/train/M0573C039000.jpg,True
M0573C047000.jpg,train,/images/train/M0573C047000.jpg,True
M0573C049000.jpg,test,/images/test/M0573C049000.jpg,True
M0573C052000.jpg,train,/images/train/M0573C052000.jpg,False
M0575C001000.jpg,train,/images/train/M0575C001000.jpg,True
M0575C012000.jpg,train,/images/train/M0575C012000.jpg,True
M0575C014000.jpg,test,/images/test/M0575C014000.jpg,True
M0575C016000.jpg,test,/images/test/M0575C016000.jpg,True
M0575C018000.jpg,test,/images/test/M0575C018000.jpg,True
M0575C020000.jpg,train,/images/train/M0575C020000.jpg,True
M0575C021000.jpg,train,/images/train/M0575C021000.jpg,True
M0575C023000.jpg,train,/images/train/M0575C023000.jpg,True
M0575C025000.jpg,train,/images/train/M0575C025000.jpg,True
M0575C027000.jpg,train,/images/train/M0575C027000.jpg,True
M0575C029000.jpg,train,/images/train/M0575C029000.jpg,True
M0575C032000.jpg,train,/images/train/M0575C032000.jpg,True
M0575C034000.jpg,test,/images/test/M0575C034000.jpg,True
M0575C036000.jpg,test,/images/test/M0575C036000.jpg,True
M0575C039000.jpg,train,/images/train/M0575C039000.jpg,True
M0575C041000.jpg,train,/images/train/M0575C041000.jpg,False
M0575C043000.jpg,test,/images/test/M0575C043000.jpg,True
M0575C045000.jpg,train,/images/train/M0575C045000.jpg,True
M0575C047000.jpg,test,/images/test/M0575C047000.jpg,True
M0575C052000.jpg,train,/images/train/M0575C052000.jpg,True
M0575C060000.jpg,train,/images/train/M0575C060000.jpg,True
M0576C001000.jpg,train,/images/train/M0576C001000.jpg,True
M0576C003000.jpg,train,/images/train/M0576C003000.jpg,True
M0576C005000.jpg,test,/images/test/M0576C005000.jpg,True
M0576C007000.jpg,train,/images/train/M0576C007000.jpg,False
M0576C009000.jpg,train,/images/train/M0576C009000.jpg,False
M0576C012000.jpg,train,/images/train/M0576C012000.jpg,True
M0576C014000.jpg,train,/images/train/M0576C014000.jpg,True
M0576C016000.jpg,train,/images/train/M0576C016000.jpg,True
M0576C018000.jpg,train,/images/train/M0576C018000.jpg,True
M0576C020000.jpg,train,/images/train/M0576C020000.jpg,True
M0576C021000.jpg,train,/images/train/M0576C021000.jpg,True
M0576C022000.jpg,test,/images/test/M0576C022000.jpg,True
M0576C023000.jpg,train,/images/train/M0576C023000.jpg,True
M0576C025000.jpg,train,/images/train/M0576C025000.jpg,True
M0576C027000.jpg,test,/images/test/M0576C027000.jpg,True
M0576C029000.jpg,train,/images/train/M0576C029000.jpg,True
